sample,class,ks1_cycles,ks2_cycles,modelled_cycles,ks1_calls,ks2_calls,host_ns
625,0,738,9569,10307,256,1024,53291.7
626,1,674,9628,10302,256,1024,50625.0
627,1,688,9614,10302,256,1024,50625.0
628,0,738,9569,10307,256,1024,50541.7
629,0,738,9569,10307,256,1024,50708.3
630,1,677,9462,10139,256,1024,50708.3
631,1,679,9439,10118,256,1024,50625.0
632,0,738,9569,10307,256,1024,50666.7
633,1,691,9485,10176,256,1024,50666.7
634,0,738,9569,10307,256,1024,50625.0
635,1,679,9500,10179,256,1024,50625.0
636,0,738,9569,10307,256,1024,50625.0
637,0,738,9569,10307,256,1024,50666.7
638,1,653,9507,10160,256,1024,50625.0
639,0,738,9569,10307,256,1024,50583.3
640,0,738,9569,10307,256,1024,50666.7
641,0,738,9569,10307,256,1024,50583.3
642,0,738,9569,10307,256,1024,50666.7
643,0,738,9569,10307,256,1024,50583.3
644,1,671,9579,10250,256,1024,50625.0
645,0,738,9569,10307,256,1024,50625.0
646,1,700,9507,10207,256,1024,50583.3
647,0,738,9569,10307,256,1024,50666.7
648,0,738,9569,10307,256,1024,50833.3
649,0,738,9569,10307,256,1024,50666.7
650,0,738,9569,10307,256,1024,50541.7
651,1,691,9491,10182,256,1024,50583.3
652,1,681,9611,10292,256,1024,50666.7
653,0,738,9569,10307,256,1024,50625.0
654,0,738,9569,10307,256,1024,50666.7
655,0,738,9569,10307,256,1024,50666.7
656,0,738,9569,10307,256,1024,50625.0
657,1,679,9530,10209,256,1024,50625.0
658,0,738,9569,10307,256,1024,50625.0
659,1,683,9441,10124,256,1024,50625.0
660,0,738,9569,10307,256,1024,50666.7
661,1,686,9538,10224,256,1024,50708.3
662,1,681,9553,10234,256,1024,50625.0
663,1,678,9504,10182,256,1024,50625.0
664,0,738,9569,10307,256,1024,50625.0
665,0,738,9569,10307,256,1024,50583.3
666,1,681,9536,10217,256,1024,50583.3
667,1,676,9524,10200,256,1024,50708.3
668,1,674,9553,10227,256,1024,50541.7
669,1,673,9541,10214,256,1024,50666.7
670,0,738,9569,10307,256,1024,50666.7
671,0,738,9569,10307,256,1024,50625.0
672,1,663,9461,10124,256,1024,50625.0
673,1,674,9511,10185,256,1024,50666.7
674,1,667,9595,10262,256,1024,50666.7
675,0,738,9569,10307,256,1024,50625.0
676,0,738,9569,10307,256,1024,50625.0
677,0,738,9569,10307,256,1024,50625.0
678,1,677,9497,10174,256,1024,50708.3
679,1,674,9472,10146,256,1024,50583.3
680,1,682,9502,10184,256,1024,50583.3
681,0,738,9569,10307,256,1024,50708.3
682,1,670,9496,10166,256,1024,50583.3
683,1,697,9479,10176,256,1024,50625.0
684,1,691,9567,10258,256,1024,50666.7
685,1,675,9610,10285,256,1024,50583.3
686,1,695,9511,10206,256,1024,50708.3
687,0,738,9569,10307,256,1024,50541.7
688,1,674,9543,10217,256,1024,50708.3
689,1,679,9554,10233,256,1024,50625.0
690,0,738,9569,10307,256,1024,50500.0
691,0,738,9569,10307,256,1024,50708.3
692,0,738,9569,10307,256,1024,50666.7
693,0,738,9569,10307,256,1024,50666.7
694,1,684,9590,10274,256,1024,50583.3
695,0,738,9569,10307,256,1024,50625.0
696,0,738,9569,10307,256,1024,50625.0
697,0,738,9569,10307,256,1024,50583.3
698,0,738,9569,10307,256,1024,50750.0
699,0,738,9569,10307,256,1024,50666.7
700,1,688,9464,10152,256,1024,53291.7
701,0,738,9569,10307,256,1024,50666.7
702,1,671,9477,10148,256,1024,50666.7
703,0,738,9569,10307,256,1024,50541.7
704,1,678,9624,10302,256,1024,50583.3
705,0,738,9569,10307,256,1024,50666.7
706,0,738,9569,10307,256,1024,50625.0
707,1,682,9582,10264,256,1024,50541.7
708,1,687,9526,10213,256,1024,50625.0
709,1,666,9579,10245,256,1024,50625.0
710,1,672,9510,10182,256,1024,50500.0
711,0,738,9569,10307,256,1024,50750.0
712,0,738,9569,10307,256,1024,53375.0
713,1,683,9565,10248,256,1024,50666.7
714,1,681,9538,10219,256,1024,50625.0
715,1,685,9608,10293,256,1024,50666.7
716,1,681,9587,10268,256,1024,50625.0
717,1,666,9532,10198,256,1024,50708.3
718,0,738,9569,10307,256,1024,50583.3
719,0,738,9569,10307,256,1024,50625.0
720,1,673,9623,10296,256,1024,50583.3
721,0,738,9569,10307,256,1024,50583.3
722,0,738,9569,10307,256,1024,50583.3
723,1,669,9532,10201,256,1024,50583.3
724,1,677,9560,10237,256,1024,50625.0
725,1,668,9593,10261,256,1024,50583.3
726,1,670,9539,10209,256,1024,50625.0
727,1,694,9621,10315,256,1024,50708.3
728,0,738,9569,10307,256,1024,52541.7
729,1,673,9590,10263,256,1024,65833.3
730,0,738,9569,10307,256,1024,54166.7
731,1,682,9619,10301,256,1024,53166.7
732,0,738,9569,10307,256,1024,53583.3
733,1,690,9663,10353,256,1024,52416.7
734,0,738,9569,10307,256,1024,52416.7
735,1,700,9531,10231,256,1024,52541.7
736,0,738,9569,10307,256,1024,52583.3
737,1,690,9597,10287,256,1024,54250.0
738,1,670,9526,10196,256,1024,55791.7
739,1,672,9466,10138,256,1024,98458.3
740,1,672,9535,10207,256,1024,54416.7
741,1,683,9572,10255,256,1024,54375.0
742,1,684,9507,10191,256,1024,54791.7
743,1,688,9569,10257,256,1024,52166.7
744,1,679,9555,10234,256,1024,50708.3
745,0,738,9569,10307,256,1024,50708.3
746,0,738,9569,10307,256,1024,50708.3
747,0,738,9569,10307,256,1024,50708.3
748,1,665,9477,10142,256,1024,50750.0
749,0,738,9569,10307,256,1024,50666.7
750,1,676,9549,10225,256,1024,50666.7
751,0,738,9569,10307,256,1024,50666.7
752,1,681,9485,10166,256,1024,50708.3
753,1,697,9580,10277,256,1024,50916.7
754,0,738,9569,10307,256,1024,50666.7
755,0,738,9569,10307,256,1024,50583.3
756,1,684,9527,10211,256,1024,50708.3
757,0,738,9569,10307,256,1024,50625.0
758,0,738,9569,10307,256,1024,50625.0
759,1,679,9516,10195,256,1024,50625.0
760,0,738,9569,10307,256,1024,50625.0
761,1,693,9556,10249,256,1024,50666.7
762,1,676,9578,10254,256,1024,50625.0
763,1,677,9593,10270,256,1024,50708.3
764,1,683,9521,10204,256,1024,52916.7
765,1,678,9508,10186,256,1024,50541.7
766,0,738,9569,10307,256,1024,50625.0
767,0,738,9569,10307,256,1024,50708.3
768,1,677,9499,10176,256,1024,50625.0
769,1,678,9526,10204,256,1024,50541.7
770,1,683,9537,10220,256,1024,50666.7
771,1,693,9482,10175,256,1024,50666.7
772,1,677,9504,10181,256,1024,50708.3
773,1,669,9587,10256,256,1024,50583.3
774,1,693,9624,10317,256,1024,50625.0
775,1,688,9551,10239,256,1024,50625.0
776,0,738,9569,10307,256,1024,50625.0
777,1,673,9602,10275,256,1024,50625.0
778,1,656,9587,10243,256,1024,50583.3
779,0,738,9569,10307,256,1024,50625.0
780,1,675,9481,10156,256,1024,50583.3
781,1,666,9507,10173,256,1024,50625.0
782,1,700,9515,10215,256,1024,50583.3
783,0,738,9569,10307,256,1024,50666.7
784,1,679,9499,10178,256,1024,50625.0
785,0,738,9569,10307,256,1024,50666.7
786,1,676,9523,10199,256,1024,50625.0
787,0,738,9569,10307,256,1024,50666.7
788,0,738,9569,10307,256,1024,50708.3
789,1,679,9609,10288,256,1024,50625.0
790,0,738,9569,10307,256,1024,50625.0
791,0,738,9569,10307,256,1024,50625.0
792,0,738,9569,10307,256,1024,50666.7
793,1,677,9514,10191,256,1024,50583.3
794,1,685,9579,10264,256,1024,50625.0
795,0,738,9569,10307,256,1024,50625.0
796,1,687,9492,10179,256,1024,50708.3
797,0,738,9569,10307,256,1024,50583.3
798,1,676,9543,10219,256,1024,50541.7
799,0,738,9569,10307,256,1024,50666.7
800,1,674,9522,10196,256,1024,50666.7
801,0,738,9569,10307,256,1024,50625.0
802,1,675,9582,10257,256,1024,50583.3
803,0,738,9569,10307,256,1024,50583.3
804,1,683,9654,10337,256,1024,50583.3
805,1,679,9538,10217,256,1024,50625.0
806,0,738,9569,10307,256,1024,50708.3
807,0,738,9569,10307,256,1024,50583.3
808,0,738,9569,10307,256,1024,50541.7
809,1,679,9573,10252,256,1024,50666.7
810,1,675,9572,10247,256,1024,50750.0
811,0,738,9569,10307,256,1024,50583.3
812,1,690,9643,10333,256,1024,50583.3
813,0,738,9569,10307,256,1024,50666.7
814,0,738,9569,10307,256,1024,50666.7
815,1,678,9536,10214,256,1024,50583.3
816,0,738,9569,10307,256,1024,50625.0
817,0,738,9569,10307,256,1024,50666.7
818,0,738,9569,10307,256,1024,50583.3
819,1,697,9632,10329,256,1024,50583.3
820,1,678,9583,10261,256,1024,50625.0
821,0,738,9569,10307,256,1024,50500.0
822,0,738,9569,10307,256,1024,50666.7
823,0,738,9569,10307,256,1024,50625.0
824,1,671,9516,10187,256,1024,50583.3
825,0,738,9569,10307,256,1024,50583.3
826,0,738,9569,10307,256,1024,50583.3
827,0,738,9569,10307,256,1024,50583.3
828,0,738,9569,10307,256,1024,50541.7
829,1,692,9642,10334,256,1024,50583.3
830,1,669,9601,10270,256,1024,50625.0
831,0,738,9569,10307,256,1024,50583.3
832,1,677,9554,10231,256,1024,50583.3
833,1,678,9548,10226,256,1024,50416.7
834,0,738,9569,10307,256,1024,50625.0
835,0,738,9569,10307,256,1024,50500.0
836,1,675,9569,10244,256,1024,50625.0
837,0,738,9569,10307,256,1024,50625.0
838,1,680,9446,10126,256,1024,50583.3
839,1,675,9553,10228,256,1024,50500.0
840,1,669,9556,10225,256,1024,50583.3
841,1,672,9549,10221,256,1024,50583.3
842,1,678,9551,10229,256,1024,50583.3
843,1,671,9499,10170,256,1024,50583.3
844,0,738,9569,10307,256,1024,50583.3
845,0,738,9569,10307,256,1024,50541.7
846,0,738,9569,10307,256,1024,50541.7
847,1,689,9519,10208,256,1024,50708.3
848,1,666,9490,10156,256,1024,50541.7
849,0,738,9569,10307,256,1024,50500.0
850,0,738,9569,10307,256,1024,50625.0
851,0,738,9569,10307,256,1024,50625.0
852,0,738,9569,10307,256,1024,50666.7
853,1,675,9582,10257,256,1024,50583.3
854,0,738,9569,10307,256,1024,50708.3
855,0,738,9569,10307,256,1024,50625.0
856,0,738,9569,10307,256,1024,50833.3
857,0,738,9569,10307,256,1024,50625.0
858,0,738,9569,10307,256,1024,51666.7
859,0,738,9569,10307,256,1024,53291.7
860,0,738,9569,10307,256,1024,53291.7
861,1,682,9545,10227,256,1024,50625.0
862,1,679,9576,10255,256,1024,50666.7
863,1,673,9548,10221,256,1024,50666.7
864,1,705,9483,10188,256,1024,50791.7
865,0,738,9569,10307,256,1024,50583.3
866,1,677,9527,10204,256,1024,50583.3
867,1,698,9577,10275,256,1024,50625.0
868,1,684,9533,10217,256,1024,50708.3
869,1,687,9551,10238,256,1024,53416.7
870,1,682,9547,10229,256,1024,61250.0
871,1,681,9452,10133,256,1024,50708.3
872,1,698,9562,10260,256,1024,50708.3
873,0,738,9569,10307,256,1024,50708.3
874,1,693,9546,10239,256,1024,50625.0
875,0,738,9569,10307,256,1024,50625.0
876,0,738,9569,10307,256,1024,50791.7
877,1,679,9521,10200,256,1024,50583.3
878,1,677,9593,10270,256,1024,50583.3
879,0,738,9569,10307,256,1024,50708.3
880,0,738,9569,10307,256,1024,50583.3
881,0,738,9569,10307,256,1024,50625.0
882,0,738,9569,10307,256,1024,50666.7
883,0,738,9569,10307,256,1024,50625.0
884,1,691,9601,10292,256,1024,50708.3
885,1,669,9533,10202,256,1024,50708.3
886,0,738,9569,10307,256,1024,50708.3
887,0,738,9569,10307,256,1024,50625.0
888,1,652,9535,10187,256,1024,50666.7
889,1,674,9461,10135,256,1024,50625.0
890,1,673,9552,10225,256,1024,50666.7
891,0,738,9569,10307,256,1024,50625.0
892,0,738,9569,10307,256,1024,50583.3
893,1,683,9518,10201,256,1024,50666.7
894,1,674,9555,10229,256,1024,50625.0
895,1,687,9636,10323,256,1024,50583.3
896,0,738,9569,10307,256,1024,50625.0
897,1,682,9636,10318,256,1024,50708.3
898,1,674,9571,10245,256,1024,50708.3
899,0,738,9569,10307,256,1024,50708.3
900,1,684,9501,10185,256,1024,50750.0
901,1,672,9536,10208,256,1024,50833.3
902,0,738,9569,10307,256,1024,54916.7
903,0,738,9569,10307,256,1024,50708.3
904,1,686,9522,10208,256,1024,50791.7
905,1,669,9471,10140,256,1024,50708.3
906,1,659,9534,10193,256,1024,50708.3
907,1,676,9557,10233,256,1024,50625.0
908,1,690,9506,10196,256,1024,50583.3
909,0,738,9569,10307,256,1024,50583.3
910,1,676,9533,10209,256,1024,54958.3
911,0,738,9569,10307,256,1024,50750.0
912,1,671,9524,10195,256,1024,50625.0
913,1,673,9524,10197,256,1024,50541.7
914,1,683,9576,10259,256,1024,50750.0
915,0,738,9569,10307,256,1024,50750.0
916,0,738,9569,10307,256,1024,53291.7
917,0,738,9569,10307,256,1024,50666.7
918,1,697,9522,10219,256,1024,55458.3
919,0,738,9569,10307,256,1024,50583.3
920,1,695,9571,10266,256,1024,50541.7
921,0,738,9569,10307,256,1024,50625.0
922,1,684,9545,10229,256,1024,50708.3
923,0,738,9569,10307,256,1024,50750.0
924,1,677,9524,10201,256,1024,50625.0
925,1,680,9588,10268,256,1024,50750.0
926,0,738,9569,10307,256,1024,50708.3
927,1,661,9557,10218,256,1024,50666.7
928,1,668,9545,10213,256,1024,50583.3
929,1,676,9528,10204,256,1024,50666.7
930,1,690,9487,10177,256,1024,50583.3
931,1,686,9535,10221,256,1024,50625.0
932,1,665,9662,10327,256,1024,50666.7
933,1,662,9582,10244,256,1024,50750.0
934,0,738,9569,10307,256,1024,50708.3
935,0,738,9569,10307,256,1024,50666.7
936,0,738,9569,10307,256,1024,50708.3
937,1,679,9495,10174,256,1024,50708.3
938,1,695,9456,10151,256,1024,50708.3
939,0,738,9569,10307,256,1024,50583.3
940,1,680,9508,10188,256,1024,50541.7
941,1,671,9506,10177,256,1024,50625.0
942,0,738,9569,10307,256,1024,50541.7
943,1,673,9546,10219,256,1024,50625.0
944,1,682,9575,10257,256,1024,50583.3
945,1,671,9577,10248,256,1024,50625.0
946,1,667,9553,10220,256,1024,50625.0
947,1,673,9452,10125,256,1024,50708.3
948,0,738,9569,10307,256,1024,50791.7
949,0,738,9569,10307,256,1024,50708.3
950,0,738,9569,10307,256,1024,50541.7
951,0,738,9569,10307,256,1024,50666.7
952,0,738,9569,10307,256,1024,53375.0
953,1,677,9584,10261,256,1024,50625.0
954,1,675,9533,10208,256,1024,50583.3
955,0,738,9569,10307,256,1024,50541.7
956,1,692,9576,10268,256,1024,50666.7
957,1,692,9544,10236,256,1024,50375.0
958,1,680,9472,10152,256,1024,50583.3
959,0,738,9569,10307,256,1024,50625.0
960,1,678,9571,10249,256,1024,50666.7
961,1,670,9653,10323,256,1024,50541.7
962,1,681,9498,10179,256,1024,50500.0
963,0,738,9569,10307,256,1024,50541.7
964,1,665,9539,10204,256,1024,50583.3
965,1,689,9552,10241,256,1024,50625.0
966,1,683,9559,10242,256,1024,50541.7
967,0,738,9569,10307,256,1024,50666.7
968,0,738,9569,10307,256,1024,50583.3
969,0,738,9569,10307,256,1024,50666.7
970,1,689,9533,10222,256,1024,50666.7
971,0,738,9569,10307,256,1024,50708.3
972,0,738,9569,10307,256,1024,50583.3
973,0,738,9569,10307,256,1024,50666.7
974,1,669,9462,10131,256,1024,50666.7
975,1,673,9506,10179,256,1024,50625.0
976,0,738,9569,10307,256,1024,50500.0
977,1,687,9594,10281,256,1024,50541.7
978,0,738,9569,10307,256,1024,50583.3
979,0,738,9569,10307,256,1024,50541.7
980,0,738,9569,10307,256,1024,50583.3
981,0,738,9569,10307,256,1024,50666.7
982,0,738,9569,10307,256,1024,50541.7
983,0,738,9569,10307,256,1024,50458.3
984,1,673,9553,10226,256,1024,50583.3
985,0,738,9569,10307,256,1024,50583.3
986,1,682,9604,10286,256,1024,50541.7
987,1,675,9497,10172,256,1024,50625.0
988,0,738,9569,10307,256,1024,50708.3
989,1,677,9482,10159,256,1024,50458.3
990,0,738,9569,10307,256,1024,50625.0
991,1,687,9547,10234,256,1024,50625.0
992,0,738,9569,10307,256,1024,50666.7
993,0,738,9569,10307,256,1024,50583.3
994,1,685,9523,10208,256,1024,50625.0
995,1,687,9474,10161,256,1024,50875.0
996,1,687,9550,10237,256,1024,50541.7
997,0,738,9569,10307,256,1024,50666.7
998,1,681,9569,10250,256,1024,50708.3
999,0,738,9569,10307,256,1024,50666.7
1000,1,680,9503,10183,256,1024,50583.3
1001,1,676,9604,10280,256,1024,50666.7
1002,1,675,9530,10205,256,1024,50583.3
1003,0,738,9569,10307,256,1024,50666.7
1004,1,664,9618,10282,256,1024,53333.3
1005,1,684,9604,10288,256,1024,50666.7
1006,1,689,9558,10247,256,1024,50625.0
1007,1,686,9551,10237,256,1024,50583.3
1008,0,738,9569,10307,256,1024,50708.3
1009,1,683,9606,10289,256,1024,50583.3
1010,0,738,9569,10307,256,1024,50625.0
1011,1,681,9537,10218,256,1024,50583.3
1012,0,738,9569,10307,256,1024,50708.3
1013,1,672,9568,10240,256,1024,50666.7
1014,1,688,9570,10258,256,1024,50625.0
1015,0,738,9569,10307,256,1024,50625.0
1016,1,680,9552,10232,256,1024,50666.7
1017,0,738,9569,10307,256,1024,50625.0
1018,1,677,9493,10170,256,1024,50541.7
1019,0,738,9569,10307,256,1024,50625.0
1020,0,738,9569,10307,256,1024,50583.3
1021,1,679,9498,10177,256,1024,50625.0
1022,0,738,9569,10307,256,1024,50625.0
1023,0,738,9569,10307,256,1024,50583.3
1024,0,738,9569,10307,256,1024,50708.3
1025,0,738,9569,10307,256,1024,50625.0
1026,1,678,9474,10152,256,1024,50625.0
1027,1,686,9555,10241,256,1024,50750.0
1028,0,738,9569,10307,256,1024,50708.3
1029,0,738,9569,10307,256,1024,50666.7
1030,0,738,9569,10307,256,1024,50625.0
1031,1,685,9510,10195,256,1024,50750.0
1032,0,738,9569,10307,256,1024,50708.3
1033,1,678,9501,10179,256,1024,50833.3
1034,1,687,9549,10236,256,1024,50541.7
1035,1,690,9622,10312,256,1024,50708.3
1036,1,680,9653,10333,256,1024,50708.3
1037,0,738,9569,10307,256,1024,53375.0
1038,0,738,9569,10307,256,1024,52500.0
1039,1,679,9633,10312,256,1024,53166.7
1040,0,738,9569,10307,256,1024,53416.7
1041,0,738,9569,10307,256,1024,52500.0
1042,0,738,9569,10307,256,1024,52291.7
1043,0,738,9569,10307,256,1024,50625.0
1044,0,738,9569,10307,256,1024,55083.3
1045,1,662,9548,10210,256,1024,64333.3
1046,0,738,9569,10307,256,1024,54458.3
1047,0,738,9569,10307,256,1024,52416.7
1048,1,671,9517,10188,256,1024,52375.0
1049,1,690,9522,10212,256,1024,52291.7
1050,1,682,9559,10241,256,1024,52333.3
1051,0,738,9569,10307,256,1024,52333.3
1052,1,700,9536,10236,256,1024,52375.0
1053,1,682,9507,10189,256,1024,52250.0
1054,1,679,9588,10267,256,1024,52333.3
1055,0,738,9569,10307,256,1024,52333.3
1056,0,738,9569,10307,256,1024,52375.0
1057,1,680,9572,10252,256,1024,52375.0
1058,1,669,9552,10221,256,1024,52416.7
1059,1,688,9551,10239,256,1024,52416.7
1060,0,738,9569,10307,256,1024,52666.7
1061,0,738,9569,10307,256,1024,52416.7
1062,0,738,9569,10307,256,1024,52291.7
1063,1,679,9575,10254,256,1024,54458.3
1064,0,738,9569,10307,256,1024,54333.3
1065,0,738,9569,10307,256,1024,53250.0
1066,1,687,9523,10210,256,1024,52333.3
1067,0,738,9569,10307,256,1024,52375.0
1068,0,738,9569,10307,256,1024,52250.0
1069,0,738,9569,10307,256,1024,52375.0
1070,0,738,9569,10307,256,1024,52458.3
1071,0,738,9569,10307,256,1024,52458.3
1072,1,673,9544,10217,256,1024,52458.3
1073,1,671,9499,10170,256,1024,52458.3
1074,1,675,9569,10244,256,1024,52416.7
1075,1,682,9528,10210,256,1024,52458.3
1076,0,738,9569,10307,256,1024,52375.0
1077,0,738,9569,10307,256,1024,52500.0
1078,1,670,9448,10118,256,1024,52291.7
1079,0,738,9569,10307,256,1024,52375.0
1080,0,738,9569,10307,256,1024,52416.7
1081,0,738,9569,10307,256,1024,53791.7
1082,0,738,9569,10307,256,1024,54458.3
1083,1,672,9529,10201,256,1024,52500.0
1084,1,685,9487,10172,256,1024,54083.3
1085,1,695,9524,10219,256,1024,54541.7
1086,0,738,9569,10307,256,1024,53083.3
1087,0,738,9569,10307,256,1024,53958.3
1088,0,738,9569,10307,256,1024,54708.3
1089,0,738,9569,10307,256,1024,53208.3
1090,0,738,9569,10307,256,1024,54500.0
1091,0,738,9569,10307,256,1024,91833.3
1092,1,668,9546,10214,256,1024,54833.3
1093,0,738,9569,10307,256,1024,54291.7
1094,1,673,9587,10260,256,1024,53541.7
1095,1,675,9540,10215,256,1024,54083.3
1096,1,680,9564,10244,256,1024,52375.0
1097,1,679,9557,10236,256,1024,52541.7
1098,1,673,9462,10135,256,1024,53500.0
1099,1,686,9561,10247,256,1024,52125.0
1100,0,738,9569,10307,256,1024,50583.3
1101,0,738,9569,10307,256,1024,50708.3
1102,1,694,9503,10197,256,1024,52500.0
1103,1,684,9562,10246,256,1024,54333.3
1104,0,738,9569,10307,256,1024,51291.7
1105,0,738,9569,10307,256,1024,50625.0
1106,0,738,9569,10307,256,1024,50750.0
1107,0,738,9569,10307,256,1024,50541.7
1108,0,738,9569,10307,256,1024,53666.7
1109,0,738,9569,10307,256,1024,50625.0
1110,1,684,9559,10243,256,1024,50625.0
1111,0,738,9569,10307,256,1024,50625.0
1112,1,680,9538,10218,256,1024,50625.0
1113,0,738,9569,10307,256,1024,50708.3
1114,0,738,9569,10307,256,1024,50625.0
1115,1,676,9542,10218,256,1024,50666.7
1116,0,738,9569,10307,256,1024,50583.3
1117,0,738,9569,10307,256,1024,50625.0
1118,1,686,9538,10224,256,1024,50541.7
1119,1,676,9553,10229,256,1024,50625.0
1120,1,664,9540,10204,256,1024,50541.7
1121,1,681,9587,10268,256,1024,50583.3
1122,1,698,9659,10357,256,1024,50541.7
1123,0,738,9569,10307,256,1024,50541.7
1124,0,738,9569,10307,256,1024,50625.0
1125,0,738,9569,10307,256,1024,50458.3
1126,1,692,9490,10182,256,1024,50500.0
1127,0,738,9569,10307,256,1024,50625.0
1128,1,677,9563,10240,256,1024,50541.7
1129,0,738,9569,10307,256,1024,50625.0
1130,0,738,9569,10307,256,1024,50583.3
1131,1,680,9580,10260,256,1024,50625.0
1132,0,738,9569,10307,256,1024,50625.0
1133,0,738,9569,10307,256,1024,50541.7
1134,1,681,9492,10173,256,1024,50708.3
1135,0,738,9569,10307,256,1024,50583.3
1136,1,669,9512,10181,256,1024,50625.0
1137,1,677,9556,10233,256,1024,50541.7
1138,1,672,9619,10291,256,1024,50458.3
1139,1,676,9556,10232,256,1024,50625.0
1140,1,681,9509,10190,256,1024,50583.3
1141,0,738,9569,10307,256,1024,50583.3
1142,1,683,9581,10264,256,1024,50583.3
1143,0,738,9569,10307,256,1024,50583.3
1144,1,677,9525,10202,256,1024,50416.7
1145,1,690,9558,10248,256,1024,50708.3
1146,0,738,9569,10307,256,1024,53541.7
1147,0,738,9569,10307,256,1024,50625.0
1148,0,738,9569,10307,256,1024,50541.7
1149,1,694,9533,10227,256,1024,50666.7
1150,0,738,9569,10307,256,1024,50625.0
1151,0,738,9569,10307,256,1024,50541.7
1152,0,738,9569,10307,256,1024,50541.7
1153,0,738,9569,10307,256,1024,50625.0
1154,1,680,9512,10192,256,1024,50583.3
1155,1,687,9607,10294,256,1024,50583.3
1156,0,738,9569,10307,256,1024,50416.7
1157,0,738,9569,10307,256,1024,50666.7
1158,0,738,9569,10307,256,1024,50625.0
1159,0,738,9569,10307,256,1024,50583.3
1160,1,679,9526,10205,256,1024,50500.0
1161,0,738,9569,10307,256,1024,50541.7
1162,0,738,9569,10307,256,1024,50666.7
1163,1,682,9562,10244,256,1024,50625.0
1164,1,681,9607,10288,256,1024,50541.7
1165,1,663,9501,10164,256,1024,50541.7
1166,0,738,9569,10307,256,1024,50583.3
1167,0,738,9569,10307,256,1024,50625.0
1168,1,686,9558,10244,256,1024,50666.7
1169,1,691,9515,10206,256,1024,50583.3
1170,1,673,9558,10231,256,1024,50666.7
1171,0,738,9569,10307,256,1024,50583.3
1172,1,695,9483,10178,256,1024,50750.0
1173,0,738,9569,10307,256,1024,50708.3
1174,1,685,9613,10298,256,1024,50625.0
1175,0,738,9569,10307,256,1024,50833.3
1176,1,676,9599,10275,256,1024,53541.7
1177,0,738,9569,10307,256,1024,50666.7
1178,1,676,9551,10227,256,1024,50625.0
1179,0,738,9569,10307,256,1024,50583.3
1180,1,679,9533,10212,256,1024,50666.7
