sample,class,ks1_cycles,ks2_cycles,modelled_cycles,ks1_calls,ks2_calls,host_ns
33863,0,0,0,0,0,0,50333.3
33864,1,0,0,0,0,0,50333.3
33865,0,0,0,0,0,0,50291.7
33866,1,0,0,0,0,0,50375.0
33867,1,0,0,0,0,0,50416.7
33868,1,0,0,0,0,0,50333.3
33869,0,0,0,0,0,0,50458.3
33870,1,0,0,0,0,0,50375.0
33871,1,0,0,0,0,0,50291.7
33872,1,0,0,0,0,0,50291.7
33873,0,0,0,0,0,0,50500.0
33874,1,0,0,0,0,0,50291.7
33875,1,0,0,0,0,0,50333.3
33876,1,0,0,0,0,0,50291.7
33877,0,0,0,0,0,0,50291.7
33878,1,0,0,0,0,0,50291.7
33879,0,0,0,0,0,0,53041.7
33880,0,0,0,0,0,0,50458.3
33881,1,0,0,0,0,0,50458.3
33882,0,0,0,0,0,0,50541.7
33883,0,0,0,0,0,0,50416.7
33884,0,0,0,0,0,0,50416.7
33885,0,0,0,0,0,0,50333.3
33886,1,0,0,0,0,0,50333.3
33887,0,0,0,0,0,0,50416.7
33888,0,0,0,0,0,0,50375.0
33889,0,0,0,0,0,0,50416.7
33890,0,0,0,0,0,0,50416.7
33891,1,0,0,0,0,0,50333.3
33892,0,0,0,0,0,0,50333.3
33893,1,0,0,0,0,0,50333.3
33894,0,0,0,0,0,0,50416.7
33895,0,0,0,0,0,0,50500.0
33896,0,0,0,0,0,0,50375.0
33897,0,0,0,0,0,0,50333.3
33898,0,0,0,0,0,0,50375.0
33899,1,0,0,0,0,0,50375.0
33900,1,0,0,0,0,0,50333.3
33901,0,0,0,0,0,0,50291.7
33902,1,0,0,0,0,0,50291.7
33903,0,0,0,0,0,0,50458.3
33904,1,0,0,0,0,0,50541.7
33905,0,0,0,0,0,0,50333.3
33906,0,0,0,0,0,0,50375.0
33907,1,0,0,0,0,0,50208.3
33908,1,0,0,0,0,0,50291.7
33909,0,0,0,0,0,0,50375.0
33910,0,0,0,0,0,0,50416.7
33911,1,0,0,0,0,0,50375.0
33912,0,0,0,0,0,0,50291.7
33913,1,0,0,0,0,0,50291.7
33914,1,0,0,0,0,0,50291.7
33915,0,0,0,0,0,0,50291.7
33916,0,0,0,0,0,0,50291.7
33917,0,0,0,0,0,0,50458.3
33918,1,0,0,0,0,0,50500.0
33919,1,0,0,0,0,0,50375.0
33920,0,0,0,0,0,0,50333.3
33921,1,0,0,0,0,0,50250.0
33922,0,0,0,0,0,0,50375.0
33923,0,0,0,0,0,0,50416.7
33924,1,0,0,0,0,0,50291.7
33925,0,0,0,0,0,0,50416.7
33926,1,0,0,0,0,0,50625.0
33927,1,0,0,0,0,0,50375.0
33928,1,0,0,0,0,0,50291.7
33929,0,0,0,0,0,0,50458.3
33930,0,0,0,0,0,0,50333.3
33931,1,0,0,0,0,0,50291.7
33932,0,0,0,0,0,0,50375.0
33933,0,0,0,0,0,0,50458.3
33934,0,0,0,0,0,0,50458.3
33935,0,0,0,0,0,0,50375.0
33936,0,0,0,0,0,0,50458.3
33937,1,0,0,0,0,0,50458.3
33938,1,0,0,0,0,0,50375.0
33939,1,0,0,0,0,0,50416.7
33940,0,0,0,0,0,0,50458.3
33941,1,0,0,0,0,0,50416.7
33942,0,0,0,0,0,0,50333.3
33943,1,0,0,0,0,0,50458.3
33944,0,0,0,0,0,0,50458.3
33945,0,0,0,0,0,0,50333.3
33946,1,0,0,0,0,0,50333.3
33947,0,0,0,0,0,0,50458.3
33948,1,0,0,0,0,0,50583.3
33949,0,0,0,0,0,0,50291.7
33950,1,0,0,0,0,0,50333.3
33951,0,0,0,0,0,0,50416.7
33952,0,0,0,0,0,0,50291.7
33953,0,0,0,0,0,0,50375.0
33954,0,0,0,0,0,0,50416.7
33955,1,0,0,0,0,0,50500.0
33956,0,0,0,0,0,0,51625.0
33957,0,0,0,0,0,0,50416.7
33958,1,0,0,0,0,0,50375.0
33959,1,0,0,0,0,0,50291.7
33960,1,0,0,0,0,0,50291.7
33961,1,0,0,0,0,0,50375.0
33962,0,0,0,0,0,0,50333.3
33963,0,0,0,0,0,0,50333.3
33964,1,0,0,0,0,0,50333.3
33965,1,0,0,0,0,0,50333.3
33966,0,0,0,0,0,0,50333.3
33967,1,0,0,0,0,0,50291.7
33968,1,0,0,0,0,0,50416.7
33969,1,0,0,0,0,0,50583.3
33970,1,0,0,0,0,0,50458.3
33971,0,0,0,0,0,0,50416.7
33972,0,0,0,0,0,0,50458.3
33973,1,0,0,0,0,0,50333.3
33974,0,0,0,0,0,0,50458.3
33975,1,0,0,0,0,0,50333.3
33976,1,0,0,0,0,0,50416.7
33977,0,0,0,0,0,0,50333.3
33978,1,0,0,0,0,0,50333.3
33979,0,0,0,0,0,0,50375.0
33980,1,0,0,0,0,0,50500.0
33981,0,0,0,0,0,0,50333.3
33982,0,0,0,0,0,0,50333.3
33983,1,0,0,0,0,0,50375.0
33984,0,0,0,0,0,0,51250.0
33985,1,0,0,0,0,0,68875.0
33986,1,0,0,0,0,0,55000.0
33987,1,0,0,0,0,0,57291.7
33988,1,0,0,0,0,0,53083.3
33989,0,0,0,0,0,0,50416.7
33990,0,0,0,0,0,0,50291.7
33991,0,0,0,0,0,0,50375.0
33992,0,0,0,0,0,0,50333.3
33993,0,0,0,0,0,0,50375.0
33994,1,0,0,0,0,0,50250.0
33995,1,0,0,0,0,0,52958.3
33996,1,0,0,0,0,0,50333.3
33997,1,0,0,0,0,0,50375.0
33998,1,0,0,0,0,0,50250.0
33999,1,0,0,0,0,0,50375.0
34000,0,0,0,0,0,0,50416.7
34001,1,0,0,0,0,0,50458.3
34002,0,0,0,0,0,0,50375.0
34003,0,0,0,0,0,0,50416.7
34004,0,0,0,0,0,0,50333.3
34005,1,0,0,0,0,0,50416.7
34006,1,0,0,0,0,0,50333.3
34007,1,0,0,0,0,0,50208.3
34008,1,0,0,0,0,0,50333.3
34009,0,0,0,0,0,0,50333.3
34010,1,0,0,0,0,0,50083.3
34011,1,0,0,0,0,0,50291.7
34012,1,0,0,0,0,0,50291.7
34013,1,0,0,0,0,0,50333.3
34014,1,0,0,0,0,0,50375.0
34015,0,0,0,0,0,0,50291.7
34016,1,0,0,0,0,0,50250.0
34017,1,0,0,0,0,0,50416.7
34018,0,0,0,0,0,0,50291.7
34019,0,0,0,0,0,0,50291.7
34020,1,0,0,0,0,0,50375.0
34021,0,0,0,0,0,0,50333.3
34022,1,0,0,0,0,0,50375.0
34023,0,0,0,0,0,0,50375.0
34024,1,0,0,0,0,0,50333.3
34025,0,0,0,0,0,0,50458.3
34026,1,0,0,0,0,0,50500.0
34027,1,0,0,0,0,0,50375.0
34028,1,0,0,0,0,0,50416.7
34029,0,0,0,0,0,0,50375.0
34030,1,0,0,0,0,0,50458.3
34031,1,0,0,0,0,0,50500.0
34032,1,0,0,0,0,0,50375.0
34033,0,0,0,0,0,0,50333.3
34034,1,0,0,0,0,0,50291.7
34035,1,0,0,0,0,0,50416.7
34036,1,0,0,0,0,0,50375.0
34037,1,0,0,0,0,0,50291.7
34038,1,0,0,0,0,0,50291.7
34039,0,0,0,0,0,0,50333.3
34040,1,0,0,0,0,0,50375.0
34041,0,0,0,0,0,0,50375.0
34042,0,0,0,0,0,0,50416.7
34043,1,0,0,0,0,0,50333.3
34044,0,0,0,0,0,0,50416.7
34045,1,0,0,0,0,0,50333.3
34046,1,0,0,0,0,0,50333.3
34047,1,0,0,0,0,0,50291.7
34048,0,0,0,0,0,0,50333.3
34049,1,0,0,0,0,0,50375.0
34050,0,0,0,0,0,0,50416.7
34051,0,0,0,0,0,0,50416.7
34052,0,0,0,0,0,0,50333.3
34053,0,0,0,0,0,0,50333.3
34054,0,0,0,0,0,0,50291.7
34055,0,0,0,0,0,0,50250.0
34056,1,0,0,0,0,0,50291.7
34057,1,0,0,0,0,0,50333.3
34058,1,0,0,0,0,0,50250.0
34059,0,0,0,0,0,0,50375.0
34060,1,0,0,0,0,0,50375.0
34061,0,0,0,0,0,0,50416.7
34062,0,0,0,0,0,0,50375.0
34063,1,0,0,0,0,0,50333.3
34064,1,0,0,0,0,0,50250.0
34065,1,0,0,0,0,0,50333.3
34066,1,0,0,0,0,0,50250.0
34067,0,0,0,0,0,0,50291.7
34068,1,0,0,0,0,0,50333.3
34069,0,0,0,0,0,0,50375.0
34070,0,0,0,0,0,0,52875.0
34071,1,0,0,0,0,0,50333.3
34072,0,0,0,0,0,0,50250.0
34073,0,0,0,0,0,0,50416.7
34074,1,0,0,0,0,0,50375.0
34075,0,0,0,0,0,0,50375.0
34076,0,0,0,0,0,0,50583.3
34077,0,0,0,0,0,0,50375.0
34078,1,0,0,0,0,0,50416.7
34079,0,0,0,0,0,0,50333.3
34080,0,0,0,0,0,0,50458.3
34081,0,0,0,0,0,0,50375.0
34082,1,0,0,0,0,0,50333.3
34083,1,0,0,0,0,0,50416.7
34084,0,0,0,0,0,0,50250.0
34085,0,0,0,0,0,0,50375.0
34086,0,0,0,0,0,0,50416.7
34087,1,0,0,0,0,0,50375.0
34088,1,0,0,0,0,0,50375.0
34089,0,0,0,0,0,0,50333.3
34090,0,0,0,0,0,0,50458.3
34091,0,0,0,0,0,0,50375.0
34092,1,0,0,0,0,0,50291.7
34093,1,0,0,0,0,0,50416.7
34094,0,0,0,0,0,0,50375.0
34095,1,0,0,0,0,0,50416.7
34096,0,0,0,0,0,0,50375.0
34097,0,0,0,0,0,0,50416.7
34098,0,0,0,0,0,0,50375.0
34099,0,0,0,0,0,0,50333.3
34100,1,0,0,0,0,0,50458.3
34101,0,0,0,0,0,0,50583.3
34102,1,0,0,0,0,0,50541.7
34103,0,0,0,0,0,0,50416.7
34104,0,0,0,0,0,0,50291.7
34105,0,0,0,0,0,0,50416.7
34106,0,0,0,0,0,0,50500.0
34107,0,0,0,0,0,0,50583.3
34108,0,0,0,0,0,0,50541.7
34109,1,0,0,0,0,0,50458.3
34110,1,0,0,0,0,0,50458.3
34111,1,0,0,0,0,0,50375.0
34112,0,0,0,0,0,0,50541.7
34113,0,0,0,0,0,0,50500.0
34114,1,0,0,0,0,0,50500.0
34115,1,0,0,0,0,0,50333.3
34116,1,0,0,0,0,0,50500.0
34117,0,0,0,0,0,0,50541.7
34118,0,0,0,0,0,0,50500.0
34119,1,0,0,0,0,0,50541.7
34120,1,0,0,0,0,0,50458.3
34121,1,0,0,0,0,0,50458.3
34122,0,0,0,0,0,0,50500.0
34123,0,0,0,0,0,0,50541.7
34124,1,0,0,0,0,0,50291.7
34125,0,0,0,0,0,0,50333.3
34126,0,0,0,0,0,0,50291.7
34127,0,0,0,0,0,0,50291.7
34128,0,0,0,0,0,0,50333.3
34129,0,0,0,0,0,0,50250.0
34130,0,0,0,0,0,0,50250.0
34131,0,0,0,0,0,0,50291.7
34132,0,0,0,0,0,0,50333.3
34133,1,0,0,0,0,0,50333.3
34134,0,0,0,0,0,0,50375.0
34135,1,0,0,0,0,0,50333.3
34136,0,0,0,0,0,0,50375.0
34137,0,0,0,0,0,0,50458.3
34138,0,0,0,0,0,0,50458.3
34139,0,0,0,0,0,0,50416.7
34140,1,0,0,0,0,0,50250.0
34141,1,0,0,0,0,0,50333.3
34142,0,0,0,0,0,0,50250.0
34143,1,0,0,0,0,0,50291.7
34144,1,0,0,0,0,0,50333.3
34145,1,0,0,0,0,0,50291.7
34146,1,0,0,0,0,0,50500.0
34147,0,0,0,0,0,0,50333.3
34148,0,0,0,0,0,0,50625.0
34149,1,0,0,0,0,0,50291.7
34150,0,0,0,0,0,0,50458.3
34151,1,0,0,0,0,0,50458.3
34152,0,0,0,0,0,0,50375.0
34153,1,0,0,0,0,0,50333.3
34154,1,0,0,0,0,0,50333.3
34155,1,0,0,0,0,0,50291.7
34156,0,0,0,0,0,0,50375.0
34157,0,0,0,0,0,0,50458.3
34158,0,0,0,0,0,0,50375.0
34159,0,0,0,0,0,0,50416.7
34160,0,0,0,0,0,0,54875.0
34161,0,0,0,0,0,0,52208.3
34162,0,0,0,0,0,0,50291.7
34163,1,0,0,0,0,0,50291.7
34164,0,0,0,0,0,0,50375.0
34165,0,0,0,0,0,0,50416.7
34166,0,0,0,0,0,0,50333.3
34167,0,0,0,0,0,0,50333.3
34168,0,0,0,0,0,0,50333.3
34169,0,0,0,0,0,0,50375.0
34170,0,0,0,0,0,0,50416.7
34171,0,0,0,0,0,0,50416.7
34172,0,0,0,0,0,0,50375.0
34173,1,0,0,0,0,0,50458.3
34174,0,0,0,0,0,0,50458.3
34175,1,0,0,0,0,0,50416.7
34176,1,0,0,0,0,0,50291.7
34177,0,0,0,0,0,0,50333.3
34178,0,0,0,0,0,0,53916.7
34179,0,0,0,0,0,0,50375.0
34180,0,0,0,0,0,0,50250.0
34181,0,0,0,0,0,0,50375.0
34182,0,0,0,0,0,0,50416.7
34183,0,0,0,0,0,0,50250.0
34184,1,0,0,0,0,0,50416.7
34185,1,0,0,0,0,0,50416.7
34186,0,0,0,0,0,0,50375.0
34187,0,0,0,0,0,0,50250.0
34188,1,0,0,0,0,0,50375.0
34189,1,0,0,0,0,0,50250.0
34190,1,0,0,0,0,0,50333.3
34191,0,0,0,0,0,0,50333.3
34192,1,0,0,0,0,0,50333.3
34193,1,0,0,0,0,0,50375.0
34194,0,0,0,0,0,0,50375.0
34195,1,0,0,0,0,0,50500.0
34196,0,0,0,0,0,0,50500.0
34197,1,0,0,0,0,0,50458.3
34198,0,0,0,0,0,0,50500.0
34199,0,0,0,0,0,0,50583.3
34200,1,0,0,0,0,0,50375.0
34201,0,0,0,0,0,0,50250.0
34202,0,0,0,0,0,0,50375.0
34203,0,0,0,0,0,0,50458.3
34204,0,0,0,0,0,0,50416.7
34205,1,0,0,0,0,0,50458.3
34206,1,0,0,0,0,0,50458.3
34207,0,0,0,0,0,0,50333.3
34208,1,0,0,0,0,0,50458.3
34209,1,0,0,0,0,0,50416.7
34210,1,0,0,0,0,0,50291.7
34211,1,0,0,0,0,0,50375.0
34212,1,0,0,0,0,0,50291.7
34213,1,0,0,0,0,0,50416.7
34214,0,0,0,0,0,0,50291.7
34215,1,0,0,0,0,0,50416.7
34216,0,0,0,0,0,0,50416.7
34217,0,0,0,0,0,0,50416.7
34218,1,0,0,0,0,0,50333.3
34219,0,0,0,0,0,0,50291.7
34220,1,0,0,0,0,0,50291.7
34221,0,0,0,0,0,0,50375.0
34222,1,0,0,0,0,0,50375.0
34223,0,0,0,0,0,0,50500.0
34224,0,0,0,0,0,0,53083.3
34225,0,0,0,0,0,0,50333.3
34226,1,0,0,0,0,0,50291.7
34227,1,0,0,0,0,0,50375.0
34228,1,0,0,0,0,0,50333.3
34229,1,0,0,0,0,0,50291.7
34230,0,0,0,0,0,0,50416.7
34231,1,0,0,0,0,0,50291.7
34232,0,0,0,0,0,0,50291.7
34233,0,0,0,0,0,0,50375.0
34234,1,0,0,0,0,0,50333.3
34235,0,0,0,0,0,0,50333.3
34236,0,0,0,0,0,0,50291.7
34237,1,0,0,0,0,0,50416.7
34238,0,0,0,0,0,0,50375.0
34239,1,0,0,0,0,0,50333.3
34240,1,0,0,0,0,0,50250.0
34241,1,0,0,0,0,0,50333.3
34242,0,0,0,0,0,0,50333.3
34243,0,0,0,0,0,0,50375.0
34244,0,0,0,0,0,0,50291.7
34245,1,0,0,0,0,0,50333.3
34246,0,0,0,0,0,0,50291.7
34247,1,0,0,0,0,0,50333.3
34248,1,0,0,0,0,0,50375.0
34249,1,0,0,0,0,0,50541.7
34250,0,0,0,0,0,0,50333.3
34251,1,0,0,0,0,0,50291.7
34252,0,0,0,0,0,0,50291.7
34253,0,0,0,0,0,0,50291.7
34254,1,0,0,0,0,0,50291.7
34255,1,0,0,0,0,0,50291.7
34256,0,0,0,0,0,0,50333.3
34257,1,0,0,0,0,0,50416.7
34258,1,0,0,0,0,0,50208.3
34259,1,0,0,0,0,0,50333.3
34260,0,0,0,0,0,0,50541.7
34261,0,0,0,0,0,0,52958.3
34262,0,0,0,0,0,0,50333.3
34263,0,0,0,0,0,0,50333.3
34264,0,0,0,0,0,0,50291.7
34265,1,0,0,0,0,0,50333.3
34266,0,0,0,0,0,0,50375.0
34267,1,0,0,0,0,0,50375.0
34268,1,0,0,0,0,0,50250.0
34269,1,0,0,0,0,0,50375.0
34270,1,0,0,0,0,0,50333.3
34271,1,0,0,0,0,0,50333.3
34272,1,0,0,0,0,0,50375.0
34273,1,0,0,0,0,0,50416.7
34274,0,0,0,0,0,0,50458.3
34275,1,0,0,0,0,0,50291.7
34276,0,0,0,0,0,0,50291.7
34277,1,0,0,0,0,0,50291.7
34278,1,0,0,0,0,0,50250.0
34279,0,0,0,0,0,0,50333.3
34280,1,0,0,0,0,0,50291.7
34281,0,0,0,0,0,0,50375.0
34282,0,0,0,0,0,0,50333.3
34283,1,0,0,0,0,0,50291.7
34284,0,0,0,0,0,0,50375.0
34285,1,0,0,0,0,0,50333.3
34286,1,0,0,0,0,0,50333.3
34287,1,0,0,0,0,0,50333.3
34288,1,0,0,0,0,0,50458.3
34289,0,0,0,0,0,0,50250.0
34290,0,0,0,0,0,0,50333.3
34291,0,0,0,0,0,0,50333.3
34292,1,0,0,0,0,0,50333.3
34293,1,0,0,0,0,0,50333.3
34294,1,0,0,0,0,0,50375.0
34295,1,0,0,0,0,0,50416.7
34296,1,0,0,0,0,0,50250.0
34297,1,0,0,0,0,0,50291.7
34298,0,0,0,0,0,0,50625.0
34299,0,0,0,0,0,0,50708.3
34300,0,0,0,0,0,0,50375.0
34301,1,0,0,0,0,0,50250.0
34302,1,0,0,0,0,0,50416.7
34303,0,0,0,0,0,0,50250.0
34304,0,0,0,0,0,0,50291.7
34305,0,0,0,0,0,0,51291.7
34306,1,0,0,0,0,0,68791.7
34307,1,0,0,0,0,0,54541.7
34308,1,0,0,0,0,0,54500.0
34309,0,0,0,0,0,0,54125.0
34310,1,0,0,0,0,0,52750.0
34311,1,0,0,0,0,0,51166.7
34312,1,0,0,0,0,0,50500.0
34313,0,0,0,0,0,0,50416.7
34314,0,0,0,0,0,0,50416.7
34315,1,0,0,0,0,0,50416.7
34316,1,0,0,0,0,0,50375.0
34317,1,0,0,0,0,0,50375.0
34318,1,0,0,0,0,0,50375.0
34319,1,0,0,0,0,0,50458.3
34320,1,0,0,0,0,0,50458.3
34321,0,0,0,0,0,0,50416.7
34322,0,0,0,0,0,0,50416.7
34323,1,0,0,0,0,0,50291.7
34324,0,0,0,0,0,0,50500.0
34325,1,0,0,0,0,0,50458.3
34326,0,0,0,0,0,0,50333.3
34327,0,0,0,0,0,0,50500.0
34328,0,0,0,0,0,0,50416.7
34329,1,0,0,0,0,0,50375.0
34330,0,0,0,0,0,0,50291.7
34331,1,0,0,0,0,0,50416.7
34332,1,0,0,0,0,0,50375.0
34333,0,0,0,0,0,0,50333.3
34334,0,0,0,0,0,0,50333.3
34335,0,0,0,0,0,0,50458.3
34336,0,0,0,0,0,0,50500.0
34337,1,0,0,0,0,0,50250.0
34338,1,0,0,0,0,0,50291.7
34339,0,0,0,0,0,0,50375.0
34340,0,0,0,0,0,0,50333.3
34341,0,0,0,0,0,0,50375.0
34342,1,0,0,0,0,0,50458.3
34343,0,0,0,0,0,0,50375.0
34344,1,0,0,0,0,0,50291.7
34345,1,0,0,0,0,0,50333.3
34346,1,0,0,0,0,0,50375.0
34347,0,0,0,0,0,0,50416.7
34348,1,0,0,0,0,0,50333.3
34349,1,0,0,0,0,0,50416.7
34350,1,0,0,0,0,0,50416.7
34351,0,0,0,0,0,0,50583.3
34352,0,0,0,0,0,0,50375.0
34353,0,0,0,0,0,0,57625.0
34354,0,0,0,0,0,0,50291.7
34355,1,0,0,0,0,0,50375.0
34356,1,0,0,0,0,0,50416.7
34357,0,0,0,0,0,0,50375.0
34358,0,0,0,0,0,0,50458.3
34359,0,0,0,0,0,0,50375.0
34360,0,0,0,0,0,0,50291.7
34361,0,0,0,0,0,0,50458.3
34362,0,0,0,0,0,0,50416.7
34363,0,0,0,0,0,0,50458.3
34364,1,0,0,0,0,0,50416.7
34365,1,0,0,0,0,0,50416.7
34366,1,0,0,0,0,0,50375.0
34367,0,0,0,0,0,0,50416.7
34368,1,0,0,0,0,0,50333.3
34369,1,0,0,0,0,0,50375.0
34370,1,0,0,0,0,0,50416.7
34371,0,0,0,0,0,0,50416.7
34372,1,0,0,0,0,0,50500.0
34373,1,0,0,0,0,0,50375.0
34374,1,0,0,0,0,0,50416.7
34375,0,0,0,0,0,0,52958.3
34376,0,0,0,0,0,0,50333.3
34377,1,0,0,0,0,0,50333.3
34378,1,0,0,0,0,0,50333.3
34379,0,0,0,0,0,0,50416.7
34380,1,0,0,0,0,0,50291.7
34381,1,0,0,0,0,0,50333.3
34382,1,0,0,0,0,0,50291.7
34383,0,0,0,0,0,0,50375.0
34384,0,0,0,0,0,0,50333.3
34385,0,0,0,0,0,0,50375.0
34386,1,0,0,0,0,0,50333.3
34387,0,0,0,0,0,0,50375.0
34388,1,0,0,0,0,0,50375.0
34389,1,0,0,0,0,0,50375.0
34390,0,0,0,0,0,0,50333.3
34391,1,0,0,0,0,0,50333.3
34392,1,0,0,0,0,0,50375.0
34393,1,0,0,0,0,0,50375.0
34394,1,0,0,0,0,0,50583.3
34395,1,0,0,0,0,0,50375.0
34396,0,0,0,0,0,0,50416.7
34397,1,0,0,0,0,0,50250.0
34398,1,0,0,0,0,0,50333.3
34399,0,0,0,0,0,0,50333.3
34400,1,0,0,0,0,0,50375.0
34401,0,0,0,0,0,0,50291.7
34402,0,0,0,0,0,0,50375.0
34403,0,0,0,0,0,0,50416.7
34404,1,0,0,0,0,0,50333.3
34405,0,0,0,0,0,0,50333.3
34406,0,0,0,0,0,0,50416.7
34407,1,0,0,0,0,0,50375.0
34408,1,0,0,0,0,0,50333.3
34409,0,0,0,0,0,0,50375.0
34410,1,0,0,0,0,0,50375.0
34411,0,0,0,0,0,0,50375.0
34412,1,0,0,0,0,0,50416.7
34413,1,0,0,0,0,0,50333.3
34414,0,0,0,0,0,0,50416.7
34415,1,0,0,0,0,0,50375.0
34416,1,0,0,0,0,0,50458.3
34417,0,0,0,0,0,0,50375.0
34418,0,0,0,0,0,0,50208.3
34419,1,0,0,0,0,0,50291.7
34420,0,0,0,0,0,0,50416.7
34421,1,0,0,0,0,0,50375.0
34422,1,0,0,0,0,0,50333.3
34423,0,0,0,0,0,0,50333.3
34424,1,0,0,0,0,0,50375.0
34425,1,0,0,0,0,0,50333.3
34426,1,0,0,0,0,0,50208.3
34427,1,0,0,0,0,0,50375.0
34428,0,0,0,0,0,0,50416.7
34429,1,0,0,0,0,0,54583.3
34430,0,0,0,0,0,0,50541.7
34431,1,0,0,0,0,0,50375.0
34432,0,0,0,0,0,0,50375.0
34433,0,0,0,0,0,0,50416.7
34434,1,0,0,0,0,0,50375.0
34435,1,0,0,0,0,0,50333.3
34436,1,0,0,0,0,0,50250.0
34437,1,0,0,0,0,0,50375.0
34438,1,0,0,0,0,0,57250.0
34439,1,0,0,0,0,0,50375.0
34440,0,0,0,0,0,0,50458.3
34441,0,0,0,0,0,0,50458.3
34442,1,0,0,0,0,0,50375.0
34443,0,0,0,0,0,0,50666.7
34444,0,0,0,0,0,0,50500.0
34445,0,0,0,0,0,0,50375.0
34446,1,0,0,0,0,0,50458.3
34447,0,0,0,0,0,0,50375.0
34448,1,0,0,0,0,0,50666.7
34449,1,0,0,0,0,0,50458.3
34450,0,0,0,0,0,0,50458.3
34451,1,0,0,0,0,0,50375.0
34452,0,0,0,0,0,0,50416.7
34453,1,0,0,0,0,0,50333.3
34454,0,0,0,0,0,0,50333.3
34455,1,0,0,0,0,0,50416.7
34456,0,0,0,0,0,0,50500.0
34457,0,0,0,0,0,0,50708.3
34458,1,0,0,0,0,0,50500.0
34459,0,0,0,0,0,0,50500.0
34460,1,0,0,0,0,0,50458.3
34461,0,0,0,0,0,0,50375.0
34462,1,0,0,0,0,0,50416.7
34463,1,0,0,0,0,0,50333.3
34464,0,0,0,0,0,0,50333.3
34465,0,0,0,0,0,0,50291.7
34466,0,0,0,0,0,0,50416.7
34467,0,0,0,0,0,0,50375.0
34468,1,0,0,0,0,0,50500.0
34469,1,0,0,0,0,0,50375.0
34470,0,0,0,0,0,0,50291.7
34471,0,0,0,0,0,0,50208.3
34472,1,0,0,0,0,0,50250.0
34473,1,0,0,0,0,0,50291.7
34474,0,0,0,0,0,0,50500.0
34475,1,0,0,0,0,0,50500.0
34476,0,0,0,0,0,0,50291.7
34477,1,0,0,0,0,0,50250.0
34478,0,0,0,0,0,0,50333.3
34479,1,0,0,0,0,0,50416.7
34480,0,0,0,0,0,0,50333.3
34481,0,0,0,0,0,0,50625.0
34482,1,0,0,0,0,0,57458.3
34483,0,0,0,0,0,0,53250.0
34484,1,0,0,0,0,0,50375.0
34485,1,0,0,0,0,0,50333.3
34486,1,0,0,0,0,0,50458.3
34487,1,0,0,0,0,0,50458.3
34488,0,0,0,0,0,0,50541.7
34489,1,0,0,0,0,0,50458.3
34490,0,0,0,0,0,0,50416.7
34491,1,0,0,0,0,0,50375.0
34492,0,0,0,0,0,0,50458.3
34493,1,0,0,0,0,0,50375.0
34494,1,0,0,0,0,0,50333.3
34495,1,0,0,0,0,0,50416.7
34496,0,0,0,0,0,0,50416.7
34497,1,0,0,0,0,0,50375.0
34498,1,0,0,0,0,0,55000.0
34499,0,0,0,0,0,0,50458.3
34500,1,0,0,0,0,0,50375.0
34501,0,0,0,0,0,0,50333.3
34502,1,0,0,0,0,0,50375.0
34503,1,0,0,0,0,0,50500.0
34504,1,0,0,0,0,0,50625.0
34505,1,0,0,0,0,0,50291.7
34506,0,0,0,0,0,0,50291.7
34507,1,0,0,0,0,0,50375.0
34508,1,0,0,0,0,0,50333.3
34509,1,0,0,0,0,0,50250.0
34510,1,0,0,0,0,0,50375.0
34511,1,0,0,0,0,0,50375.0
34512,1,0,0,0,0,0,50333.3
34513,0,0,0,0,0,0,50333.3
34514,0,0,0,0,0,0,50583.3
34515,1,0,0,0,0,0,50291.7
34516,1,0,0,0,0,0,50333.3
34517,1,0,0,0,0,0,50291.7
34518,0,0,0,0,0,0,50250.0
34519,1,0,0,0,0,0,50208.3
34520,1,0,0,0,0,0,50208.3
34521,1,0,0,0,0,0,50333.3
34522,0,0,0,0,0,0,50333.3
34523,1,0,0,0,0,0,50375.0
34524,0,0,0,0,0,0,51208.3
34525,0,0,0,0,0,0,52916.7
34526,0,0,0,0,0,0,50458.3
34527,1,0,0,0,0,0,50500.0
34528,0,0,0,0,0,0,50416.7
34529,0,0,0,0,0,0,50333.3
34530,0,0,0,0,0,0,50333.3
34531,1,0,0,0,0,0,50375.0
34532,1,0,0,0,0,0,50333.3
34533,1,0,0,0,0,0,57333.3
34534,0,0,0,0,0,0,50416.7
34535,1,0,0,0,0,0,50500.0
34536,0,0,0,0,0,0,50458.3
34537,1,0,0,0,0,0,50500.0
34538,0,0,0,0,0,0,50583.3
34539,0,0,0,0,0,0,50500.0
34540,0,0,0,0,0,0,50333.3
34541,0,0,0,0,0,0,50416.7
34542,0,0,0,0,0,0,50291.7
34543,0,0,0,0,0,0,50541.7
34544,1,0,0,0,0,0,50333.3
34545,1,0,0,0,0,0,50541.7
34546,0,0,0,0,0,0,50375.0
34547,0,0,0,0,0,0,50541.7
34548,1,0,0,0,0,0,50500.0
34549,0,0,0,0,0,0,50625.0
34550,0,0,0,0,0,0,50333.3
34551,1,0,0,0,0,0,50666.7
34552,1,0,0,0,0,0,50500.0
34553,1,0,0,0,0,0,50375.0
34554,0,0,0,0,0,0,50333.3
34555,1,0,0,0,0,0,50541.7
34556,0,0,0,0,0,0,50583.3
34557,0,0,0,0,0,0,50583.3
34558,0,0,0,0,0,0,50541.7
34559,1,0,0,0,0,0,50333.3
